x,y,label,lane,dose,seed
2.6913793,-3.304586,2,dpmm-contrastive,w=1,0
-2.0012693,5.611493,4,dpmm-contrastive,w=1,0
-4.4801936,9.136738,5,dpmm-contrastive,w=1,0
-2.0768943,5.4921336,4,dpmm-contrastive,w=1,0
-5.986001,9.017879,7,dpmm-contrastive,w=1,0
-1.1400106,0.41597626,3,dpmm-contrastive,w=1,0
-3.1398594,9.646984,5,dpmm-contrastive,w=1,0
5.7994494,4.2859645,1,dpmm-contrastive,w=1,0
-0.25525182,-2.3504899,9,dpmm-contrastive,w=1,0
-1.170233,-0.07101797,2,dpmm-contrastive,w=1,0
3.4018497,-0.8066942,7,dpmm-contrastive,w=1,0
5.439993,3.9914432,1,dpmm-contrastive,w=1,0
0.25599617,-1.3752893,9,dpmm-contrastive,w=1,0
-0.6722096,-0.2820066,8,dpmm-contrastive,w=1,0
1.9688848,-2.982414,2,dpmm-contrastive,w=1,0
-2.9374797,-0.96723425,9,dpmm-contrastive,w=1,0
-2.3184197,-0.38809654,6,dpmm-contrastive,w=1,0
-3.955019,11.111264,7,dpmm-contrastive,w=1,0
-3.4071977,8.931368,5,dpmm-contrastive,w=1,0
-1.7467687,-2.1519418,9,dpmm-contrastive,w=1,0
-5.8540063,9.185275,7,dpmm-contrastive,w=1,0
-5.3319993,9.87102,7,dpmm-contrastive,w=1,0
2.1610608,-3.0844698,2,dpmm-contrastive,w=1,0
3.4679592,0.6101649,8,dpmm-contrastive,w=1,0
-3.149358,8.574545,5,dpmm-contrastive,w=1,0
-4.6613116,10.4816,7,dpmm-contrastive,w=1,0
5.305363,4.178098,1,dpmm-contrastive,w=1,0
-4.4213533,9.904423,7,dpmm-contrastive,w=1,0
0.23832798,-1.7929376,9,dpmm-contrastive,w=1,0
0.3144734,-1.0912917,9,dpmm-contrastive,w=1,0
-1.502382,-1.9580377,9,dpmm-contrastive,w=1,0
-3.0962288,11.429546,7,dpmm-contrastive,w=1,0
4.23635,1.9295292,8,dpmm-contrastive,w=1,0
0.3878759,-1.9127758,0,dpmm-contrastive,w=1,0
-4.8116593,9.655382,7,dpmm-contrastive,w=1,0
3.3521357,0.10497137,8,dpmm-contrastive,w=1,0
-2.890294,11.360351,7,dpmm-contrastive,w=1,0
-2.159726,9.139432,4,dpmm-contrastive,w=1,0
3.239252,-3.3718338,0,dpmm-contrastive,w=1,0
1.6554359,-2.5059822,6,dpmm-contrastive,w=1,0
-1.2473568,0.5256461,3,dpmm-contrastive,w=1,0
-2.9846387,-1.1147404,9,dpmm-contrastive,w=1,0
-2.7789073,-0.8534328,9,dpmm-contrastive,w=1,0
3.1780252,-0.9412647,0,dpmm-contrastive,w=1,0
-2.5243735,-0.5005027,6,dpmm-contrastive,w=1,0
-0.05887644,-2.3756542,2,dpmm-contrastive,w=1,0
3.3034449,-2.051571,0,dpmm-contrastive,w=1,0
2.2818525,-3.0468168,2,dpmm-contrastive,w=1,0
-0.8458693,-2.3548007,9,dpmm-contrastive,w=1,0
2.9547951,-0.65938526,0,dpmm-contrastive,w=1,0
5.4332266,4.297994,1,dpmm-contrastive,w=1,0
-2.078257,5.5325465,4,dpmm-contrastive,w=1,0
-2.9103987,10.661639,7,dpmm-contrastive,w=1,0
-2.303704,9.353867,4,dpmm-contrastive,w=1,0
5.915245,4.2454333,1,dpmm-contrastive,w=1,0
-2.796953,7.6332006,4,dpmm-contrastive,w=1,0
-0.18093124,-1.0691118,6,dpmm-contrastive,w=1,0
-2.675155,-0.8236859,6,dpmm-contrastive,w=1,0
2.9843316,-3.3706117,0,dpmm-contrastive,w=1,0
-5.8161063,8.879195,7,dpmm-contrastive,w=1,0
-2.758047,11.150478,7,dpmm-contrastive,w=1,0
-4.898606,10.1830015,7,dpmm-contrastive,w=1,0
-3.5208154,11.115471,7,dpmm-contrastive,w=1,0
-0.92112035,-2.4727228,9,dpmm-contrastive,w=1,0
-2.6318734,8.5728855,5,dpmm-contrastive,w=1,0
-3.1851838,8.036052,5,dpmm-contrastive,w=1,0
-1.2585582,0.2598029,3,dpmm-contrastive,w=1,0
3.2101924,-1.8680767,8,dpmm-contrastive,w=1,0
4.974289,3.2677658,1,dpmm-contrastive,w=1,0
-1.3830153,0.6422792,3,dpmm-contrastive,w=1,0
3.3300698,-0.016865896,8,dpmm-contrastive,w=1,0
5.2996507,3.9687874,1,dpmm-contrastive,w=1,0
-2.8590527,-1.3374943,9,dpmm-contrastive,w=1,0
5.449934,4.326948,1,dpmm-contrastive,w=1,0
-2.7380047,10.998202,5,dpmm-contrastive,w=1,0
-3.6776924,11.029276,7,dpmm-contrastive,w=1,0
3.3859355,-1.8273731,8,dpmm-contrastive,w=1,0
-2.0366232,5.5777545,4,dpmm-contrastive,w=1,0
-1.3555763,0.7262002,3,dpmm-contrastive,w=1,0
-2.052548,4.3845463,4,dpmm-contrastive,w=1,0
3.2727938,0.038566656,8,dpmm-contrastive,w=1,0
-2.5973523,9.022531,5,dpmm-contrastive,w=1,0
-2.10877,8.688639,4,dpmm-contrastive,w=1,0
-4.005498,11.210111,7,dpmm-contrastive,w=1,0
-5.8978424,9.116773,0,dpmm-contrastive,w=1,0
-3.3441246,8.195618,5,dpmm-contrastive,w=1,0
2.0557256,-2.142796,8,dpmm-contrastive,w=1,0
5.6160936,3.9933295,1,dpmm-contrastive,w=1,0
-3.0911844,10.614399,7,dpmm-contrastive,w=1,0
4.0757008,1.6252208,1,dpmm-contrastive,w=1,0
1.1818117,-2.2525234,9,dpmm-contrastive,w=1,0
-5.704056,8.595684,7,dpmm-contrastive,w=1,0
-5.0284376,9.8119755,7,dpmm-contrastive,w=1,0
-0.08557869,-2.3649943,9,dpmm-contrastive,w=1,0
-1.9969255,4.323013,4,dpmm-contrastive,w=1,0
-3.643813,8.482803,5,dpmm-contrastive,w=1,0
4.897777,3.175815,1,dpmm-contrastive,w=1,0
-2.4479682,7.588183,4,dpmm-contrastive,w=1,0
3.4264379,-0.9069025,8,dpmm-contrastive,w=1,0
3.244216,-1.7319535,0,dpmm-contrastive,w=1,0
2.515145,-2.72283,0,dpmm-contrastive,w=1,0
3.2040217,-0.7845384,0,dpmm-contrastive,w=1,0
-2.9361012,10.799831,7,dpmm-contrastive,w=1,0
5.714353,4.3786435,1,dpmm-contrastive,w=1,0
2.017422,-2.9386365,2,dpmm-contrastive,w=1,0
-4.0562186,10.576406,7,dpmm-contrastive,w=1,0
-2.0230458,5.274873,4,dpmm-contrastive,w=1,0
-3.3216157,8.844316,5,dpmm-contrastive,w=1,0
-3.0353928,9.763678,5,dpmm-contrastive,w=1,0
-2.2977414,8.812604,5,dpmm-contrastive,w=1,0
